review,sentiment
normal şartlarda filme farklı yorumlara saygı duyarım filme diyen kimseye saygı duymuyorum film baştan aşağı tutarsız sinir bozucu sadece psikolojisi bozuk ezik özentili insanların sevebileceği film filmde adamın psikolojik hastalığı belli manik bozukluk psikoz şizofreni herşeyden koymuşlar cahilce hayatımda izlediğim sıkıcı filmdi bitsin dediğim filmdi filmi yazan yöneten para etmez başarıları varsa bunlarla beraber bitmiştir adamlar filmi algı yaratıp izlettiler maymunlar özentili yorumlarla sebebini bilmeden açıklayamadan övdüler amaç kesinlikle şiddet aşılamak toplumun psikolojisiyle oynamak başka bişey tokat yiyen adam öldürmesi meşruysa toplum bitmiştir,Very Bad
film şiddet içerikli insanların bilinç altına sadece şiddet korku unusurlarını işliyo mesaj içeriği anlamsız zararlı film kesinlikle önermiyorum paranıza önemlisi zamanınıza yazık etmeyin,Very Bad
psikopat manyağın saçmalıkları beğenenler neyi beğenmiş yazsınlar mantık hatası,Very Bad
sıkıcı esas oğlanın artistlik tavırlarından başka doğru dürüst düşük bütçeyle kotarılmaya çalışılmış,Very Bad
bosa geçmis vakit tanımlayabilirm filmi gidecek olanlara tavsiyem guzel diyebilecğm tane sahnesi,Very Bad
joaquin phoenix oyunculuğuna söylenecek senaryo berbat spoiler içerisinde sayıda gönderme sayıda önceki filmlerden alıntı sahneler sadece kötü yaşamak delirmek yeterli diyor joker filmde onlarca kötü yaşıyor sonunda patlıyor binlerce milyonlarca kişi harika demiş harika diyenlerin birinin joker hayatın adil davranmadığını düşünüyor kendince hesap sorarak çözdüğünü yada çözebileceğini sanıyor hayat kimseye adil sadece dünyanın çilesini çekmiyorsunuz delirip adam sinir oldularımı ortadan kaldırsaydım deme lüksünüz film görünüyor psikolojik sorunlar yaşayan milyonlarcasınca oluşturmuş söylediklerimle filmdeki tabakayı desteklediğimi sananlar varsa aranızda üstün zekalarından alkışlıyorum aynı zamanda film amerikan kültürünü yansıtan çeşitli dönemlerde yaşanan şiddet olaylarını anlatan sayıda göndermeyi barındırıyor amerikalı ifade edebilr desek türklerin alması sadece psikolojilerinin bozuk gösterir yandan yıldır yüzlerce film izleyen söylüyorum kimsin filmin felsefesini anlamamışsın laflarınızı kendinize saklayın günün birinde canınızın parçası çocuğunun mutsuzluğu bahane edilerek öldürülürse zaman demek istediğimi sinirimi anlarsınız,Very Bad
oyunculuk verilen emeğe saygım hayatı kötü şartlar altında insanların öldürerek rahatlaması ulan savaşların kökünde farklı yapsaydınız bari geçen hafta çöpten lahmacun bulup yiyen çocuk gördüm bence gerçekten çocuk jokerin dediği hayat şartlarını mutluluk kaynağı görürdü şacma geldi,Very Bad
milyonlar harcanan filmlde anlatılmiyor roket takmiş oradan oraya uçuyorlar filmler sinemayı mahvetti ticari,Very Bad
afedersiniz filmi izleyip sevenler aptal hayatımda gördüğüm saçma filmdi önceki bölümde strange zaman oyunuyla thanosu ettirebilirdi bölümdeki saçmalıklara gelelim spoiler evreni oluşturan taşlar parçalanabildi hemde thanos canlı zamanda geçmişe gidip ölen geleceğe yaşayarak döndü ölüleri diriltmeleri boktan cennetten ruhlar aynı bedene geri dönüp yaratıldı geçmişe gidip başarısız salaklar gelecekte olmalıydı konuda hulk çıktı dediki geçmişe gidip geleceği değiştirmek mümkün dedim alternatif gelecek müslümanlara saçma gelsede durumda kendileri hemen olmaları gerekirdi önceki bölümde ölmüş yaratıklar öldü geçmişte gelecekte ölebilir kere mantığınızı kısacası game thrones sezonundan boktandı para verip gidenlere geçmiş,Very Bad
dunyanin overrated boktan filimleri arasinda uyumamak kendimi tuttum kendimi tutmamin sebebi saatimi çaldi bari 40dk izliyim dedim izlemeyin izletmeyin zaman kaybi begenen ergendir yada fanboydur beynini kullanabilen sikik filmi begenmez diger filmerine guveniyordum yanilmisim,Very Bad
maalesef seriyi severek takip binlerce üniversiteli genç film çizgi filmden beter yeni nesil gerizekalı filmde konuya meseleye bakmayıp görsellikle geçiniyorlar işin yüzü başka zannedersem sinema sektörünün devleri marvel evrenini benimsetmeye çalışıyor aptal aptal karakterler kardeş arkadaş karakterler atari oyunlarında kalsaydı olurdu beyaz perdeye geçince konusuz aptal şovdan ibaret,Very Bad
izlediğim film çocuklara hitaben yapılmış çizgi filmden farkı gerçekçilikten uzak utanmadan bilim kurgu sınıflandıranlar marvel sanırım filmleri izlemeyin izlettirmeyin,Very Bad
zamanların ençok hasılat yapan filmi ikinci sıradaki kralın dönüşü filminin katı hasılat yapmış olacak filmi yakalamak imkansız,Very Bad
karşımızda film james cameron çıkarmış doğrusu ayrıcafilmde başarılı sanat yönetimi kate winslet dicaprio döktürmüşler film yorum boşuna filmi izlemeyen kalmamıştır film vizyona girdiğinden sadece dolara yaklaşan gişe hasılatı yapmış dalda oscar almış yüzüklerin efendisinden satışlarında yüksek sıraları tutmuştur izlemeyen varsa öneririm,Very Bad
çocukca film hayatımda görmedim kültüre sahip,Very Bad
abartmayın lütfen caprio,Very Bad
shining seven berbattan kötüydü kubrick kemikleri sızlıyordur mezarda oyuncular berbat kere gerçek dannyi filmin saniyesinde seyirci kullanmışlar şaka modern filmlerine uyarlamaya çalışmayın güzel kült filmleri olmuyor abicim olmuyor keşke film çıkmasaydı,Very Bad
hayatımda izlediğim berbat filmler arasına girmeyi başardı zaman kaybi shining ekmeğini yemeye çalışmış,Very Bad
konusunu gari psemedi deği rütbe asker mevzusu olduğunda rütbesi kullanarak suçlunun cezasını kesemez kesmezde diyorsunuz millet askeri sevmiyor birdaha düşünün,Very Bad
yarbay haşa allah yapmada demekhangi illede fitne düsmanlık sebebi yazılan senaryoyu gozden gecırıp okusanız gereksiz,Very Bad
sayın senaristler ülke kendimiz seneryo yazamıyoruz güney koreden uyarlanmıs filmi gişemizde düzenletip tekrar oynatıyoruz merak uyandırmıyor cünkü yabancı yapımını izledim farklı yapım olsaydı sinemada izlenmeye gidilebilirdi,Very Bad
film ilerledikçe zaman olacağı bariz ortada spoiler vermeye şaşırtıcı öğretici unsur azdı,Very Bad
birincisi yöneten adam senarist hikayeyi okumadı askeri askeriyeyi yıllık jandarma teşkilatını kötülersin ayaklar altına alırsın oradaki erleri küçümsersin yıllar böyleydi sıyrılıp kurtulamazsın yarbay rütbesini allah tanıtırsın sıkı yönetim başındaki adamı türkiye cumhuriyetine sahipmiş gösterirsin vatandaşı hemde akli dengesi yerinde askere dövdürür zorla hakkına zaptedip idama karar verirsin sadece bunlarla yetinmeyip koğuşta insanları kalıba sokarsın işin içine dini karıştırıp hoca tanıttığın karakteri küfür ettirebilirsin yetmeyip dinle dalga geçip hemde hoca zata hafız dediğin adama alkollü yedirtebilirsin biterken saçma sapan tokayı fark etmedi dimi öğretmen koyduğun roldeki kadının tokası fransız bayrağı mesaj veriyorsun izleyiciye diyemiyorsun geleceğimiz neslimiz çocuklarımız gençlerimiz arkadaşlarım fark edemediler sadece yakışıklı dedikleri adam filmde oynadığı güzel gördü bayıla bayıla izlediler duygusallığı basmışlar filme duygu sömürüsü yapmış kızlarımızı ağlatmışlar film güzel olmuş gözlükleri devam edelim güzel askeri kötüleyemez allaha film şirk koşmaz bayrağımın altında başka bayrakları insanların bilinçaltına koyamaz film kelime gereksiz oynayan oyunculara saygım sonsuz mesajlar olaylar berbat izlemeyene tavsiyem şudur gidin dikkatli izleyin rezilliği görün,Very Bad
flimde üsteğmenin koğuşta mahkumları azarlarken yarbay allah demesi sahnede haşa allah bişeyde nası geçer tutulur,Very Bad
film dram sinemaya giderken yanınız mendil götürmeyi unutmayın yalnız askeriyeyi kötülemenin anlamı sinemadan çıkarken yanımda oturan kişi arkadaşına zamandaki askerler acımasızdı dedi,Very Bad
bütünüyle askeri kötülemiş leryeni nesil tarihte yasamadigi icin askeri kotu yansitmaktadir dram guzel yanlis film olmus,Very Bad
yazıklar diyorum askeri suriye savaşa gönder sıkışınca asker desin ülkenin güzel insanları türkiye cumhuriyeti vatandaşı şehit kolunu bacağını kaybetsin kanını döksün evladı babasız kalsın karısının anasının babasının yansın rahat rahat yatağında ülkenin fedakar insanlarını filmlerinle amerika mantığı askerle alıp verilemeyen nedir anlayamadım filmi yönetene oyunayana vizyona sokana yazıklar,Very Bad
askerine düşmanlık yapan düşmanına askerlik yapar sözün gerçekliğini deneyimledim filmi izlerken yanımdaki genç çocuk gaza gelip askerimize küfür gördük geçirdik genç nesiller etkileniyor subaylarımızı şeytan gösteren filmlerle ordusuna askerine düşman film senaryosu kopya değiştirmiş namlunun ucuna türk ordusunu koymuş düşmanlığı yaptığından notum sıfır,Very Bad
oyunculuklar kişi dışında berbat film boşa para verdik dedi gerisini düşünün,Very Bad
saçmalık haşa allah burda komutan diyor sizlerde güzel şeymiş yorum yapıyorsunuz yazıklar rabbim akıl fikir versin,Very Bad
yeni moda özürlü rolüyle duyguları istismar edip acitasyonla sinemada başarılı oluruz mantığı konusu saçma sapan duygu sönüren fikmleeden gerçekten bıktım türk sineması yeşilçam bitmiştir filmi beğenmedim berbattı yada komde altında çoçuk filmi filmlerde tutmuyor yazık,Very Bad
filmi senaryosu oyunculuklar güzel eski asker asker karşıtlığı içermesi sinir bozucu,Very Bad
dine hakaret adamlarını aşağılıyorlar sahnede allah şirk koşuyorlar üzerinden izlemeyin,Very Bad
arkadaşlar yalan denedim fragmana atıyor boşuna boşuna hesap açmayın insanların sevkini kırıyorlar bide sayfa açmışlar,Very Bad
filmde aleni şirk kokusu dile getirilmiş bilinc altina şirk aşılaniyor yarida birakip ciktim müsluman ülkede allah şirk koşan cümlelerin filmlerin olmasi içler acısi yazik,Very Bad
yapacağınız filmi dikiyim hayata izlediğim otan film yapımda dağıtımda emeği geçen ellerini münasip yerlerne sokup yapımda emeği geçmemesi dileğiyle,Very Bad
oyunculuklar aras küçük büyük klişelerle dolu film baya küsür yıldır kurtlar vadisi dizisinden hatırladığımız ölüm dediğin nedir yaşamayı göze almışım repliği önemli sevdiğin ölmek yaşamakmış şeklinde filmin alıcı yerlerinden birinde söyleniyor tanınmış kült repliği keşfetmiş kullanabildiler bilmiyorum filmin sonu önceden tahmin edilebiliyor tıpkı ağlatacak sahneden müziğin gireceğini tahmin ettiğiniz gişesi görüntü kalitesi sinematografik fikir güzel film baştan sona klişe üzgünüm,Very Bad
senaryoda özgünlük yoksenaryo işlenme berbatsanat yönetmeni resmen öylesine katılmış kadroya hele hakan akay isim rezalette bulunur yılmaz erdoğan öğrenmedi oyunculuklar vasatın altında filmde sadece kişi tekdüze filmde belkide müziklerdir körseniz zevk alınır,Very Bad
spoil first dies second this thing only shows trailer dont want trailer want movıe ıtself cant just gıve moveh even understand that went cınema they saıd cant watch movıe google shows have ruın wıth bestfrıend regerds bitch,Very Bad
askeriyyeyi kotulemeleri yazik olmus abartip yanlis kelimler etmisler insanlara yanlis lanse etmisler dini suistimal etmişler yazik sonu boyle olmamaliydi bazi yerleri sacmalamislarr oyunculuklar superr aras kelime imzayi atmış tebrikler,Very Bad
spoiler hücre mucizesi adlı filmi yapmaya çalışmışlar kötü yapmacık olmuş yapmışlar anlamıyorum filmin faydası filmden anlamayan insanların ortaya çıkmasına yardımcı,Very Bad
malesef emekli asker dakikasına dayanıp salondan çıktığım film askerler yanlış tanıtılmış engelli vatandaşa muamele bulunmaz film icabı kişilerin bilinçaltında yanlış kalır,Very Bad
kahraman katiller merhametli hırsızlar katil zalim yarbay zalim askerler filimde bilerek bilmeyerek aşağılanmış katiller hırsızlar yüceltilmiştir üstelik mantığa aykırıdır,Very Bad
ağır işliyor çakma film şişirme izlerken boğuyor aras bulutun oyunculuğu haricinde role oturmamış bence rıza kocaoğlu çıkarabilirdi,Very Bad
başı sonu belli zaman kaybı ergen filmi film demek fazla lunapark scorsese haklı,Very Bad
beklentim yüksek değildi açıkçası filme giderken önceki filme kıyasla sıkılarak izledim filmi güzel sahnesi statham uçaktaki sahnesiydi seri gittikçe dahada kuru aksiyona dönüşüyor mantıktan uzaklaşıyorlar buda göze batıyor filmlerindeki hissiyatı veremiyorlar,Very Bad
universaldan modifiye adrenalin istedik süper güçleri karakterler verdi saçmalık fiziğin vermediği gerçek dışı olaylar süper güçleri karakterleri izlemek isteseydik marvel filmleri açıp izlerdik hızlı öfkeli izlemek istiyoruz realist film istiyoruz filmlerde ısrarla seriyi marvel rakip yaptılar sadece gerçek hızlı öfkeli hayranlarına ihanettir hızlı öfkeli filmi olmaya layık,Very Bad
eskiden flimde araba tutkusu vardi simdi aksiyon flimi cikti gittikce kötüleşmeye basladi disel paul walker araba tutkulu farkli tarziyla seviyoduk simdi gereksik silahlar havali sandiginiz helikopter indirme sahneleri catilara ucmalar bence sacmalik olmus paul walker diesel cocuklari dünyaya geldi onlarin ustunden ilerlene bilirdi üzülerek söylüyorum umdugumdan kötü cikti asil karakterlerin,Very Bad
berbat film uzun zamandır vasat film izlemedim sade başrol oyuncuları başka bisey,Very Bad
filmde naimden başka herşey üstelik senaryo fiyasko büyük ilgiyle izledim bekleneni kesinlikle vermedi yönetmen sadece senaryoyla toplumun milliyetçi duygularını körüklemekten başka bişey yapmamış naimin dünyası alaka hiçbirşey,Very Bad
berbat milli duygularla gişe kovalanmis gerçeği bütünüyle alsaymış keşke yasak ları gayri meşru çocuğu hastalandığı aynı zamanda dopingin zararlarını topluma anlatmak kişisel düşüncem yanda,Very Bad
film berbat ötesi zaman kaybından başka film saçma kötü olabilirdi başarmışlar helal olsunn saatimi geri istiyorum,Very Bad
karakterler aptalın teki aralarında beyinsizlerden beyni babaları öldü beyinle yaşayamazlar ölmeleri gerekiyordu hepsinin,Very Bad
kelimeyle berbattı mantıklı işlese matah sayılmaz oyunculara üzerinden puan alır adamın hayatta kalmasını abartmışlar saçmalık karakterimiz sıradan insan resmen wolverine karşımıza çıkıyor saçma ölümsüz hayatta kalma durumu saçma film ağır işleyen kasvetli ağırdı tatmin sürükleyicilik içermemekteydi baya baya vakit kaybı sanırım kasti olmasa star wars episode atıf sahne ölümüne saçma,Very Bad
